id,name,tags,date
613265fad0bedf0011080531,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-10-19
61326616e2634c000c5da148,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-10-25
6132bafd518632000ca566f7,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-09-14
6132d46e710ad50011cd5d35,Slow & Speed Meet,"slow dating, connection, community, vermilion, conscious sexuality, speed meet",2021-09-15
6132d484518632000fa568bb,Slow & Speed Meet,"slow dating, connection, community, vermilion, conscious sexuality, speed meet",2021-09-30
6132d4e7518632000fa568e1,Slow & Speed Meet,"slow dating, connection, community, vermilion, conscious sexuality, speed meet",2021-10-27
6132d63a518632000ca56917,September Events Reconnect - Private event for Attendees of September Touch Party,"connection, community, vermilion, reconnection",2021-09-23
6133a517518632000ca57812,Clowning Workshop With Tonny Trifolikom (DK),,2021-09-30
61348877afa1c000117ddaf6,Serpent Dance of the Womb,"dance, creativity, embodiment, ritual, embodied healing, intimacy identity and connection",2021-11-19
6134894627dc5f0011116b8e,Serpent Dance of the Womb,"dance, creativity, embodiment, ritual, embodied healing, intimacy identity and connection",2021-09-27
6134b4ae77a274000c64e224,MONEY SEEDS™ MASTERCLASS,"seeds, money, belief, wealth, money beliefs, money story, money is good, money is evil, money is energy, be right and stay poor",2021-09-22
613626fedef7720011798aaa,Mindful Magic - 8 Week Course,,2021-11-02
613799d1595d620011eb5810,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-09-28
61379a0e595d620011eb5820,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-10-12
61379a336211330011fb3e2b,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-10-26
6138d3b8918dfc001166be4f,EDB OPEN AIR | SUN 12 SEPT | PIXI PETE,"dance, expression, movement, embodiment",2021-09-12
6138e72a13b97a000c60aa41,Embracing Grief: Queer and GSRD,,2022-02-04
6139cde8390dc9000cb36fc5,Dance into Your Lust: Romantic Sub-personalities,"dance, community, workshop, vermilion, online, conscious sexuality, consciousness",2021-09-20
6139f2960e94db000ceebed9,Blending Psychedelic Integration with Existential Exploration with Kile Ortigo Ph.D.,"psychedelic integration, psychedelic culture, psychedelic science, psychedelic science and mental health",2021-11-03
613a30eb390dc90011b379b7,A Farewell to Screen Addictions - A Four Week Course,"course, technology",2021-10-05
613a8a36759272000c808d07,Full Holographic Universe and Total Interference Workshop,,2021-09-23
613a8d20759272000c808d3d,Metamodernism Advanced Course with Emil Ejner Friis,"course, psychedelic philosophy, philosophy, social change",2022-01-05
613b67cdacedf7000cd0c6f5,Writing The Journey - Reflective Writing Course with Dan Simpson,,2021-10-17
613b7081080e56000c337cd4,What The F**k Are My Desires In Sex?,"community, workshop, vermilion, online, conscious sexuality, consciousness",2021-09-22
613b7d27759272000c809ae8,Sex Club: Weekend Retreat London I,"connection, conversation, intimacy, relating, sexclub, london",2021-10-23
613b80f075927200118099c4,"EDB EQUINOX PARTY | SAT 2 OCT | MC XANDER, MAIA SNOWDROP, OSARA, GREEN T & MORE","dance, expression, movement, embodiment",2021-10-02
613bb5716623270011efd0e6,Daily Morning Social,"connection, community, vermilion, sharing circle, social",2021-09-11
613bb8e2b86dfc000f32bdc6,Daily Morning Social,"connection, community, vermilion, sharing circle, social",2021-09-20
613e0e26b7fcc2000ca8c702,Embracing Grief: An Ongoing Exploration,,2021-10-22
613f4b01749570000cd83d1b,Psilocybin London Symposium (In-Person & Live Streaming),,2021-10-15
613f79164fbc69001175d6f0,Holistic Mental Health Network of Greater Cincinnati [H(u)MHN] and Ikron Present Medicating Normal,,2021-10-21
613f81067495700011d84313,"Embracing Grief: Holding, Sharing, Witnessing",,2021-11-26
613f81d77495700011d84339,Embracing Grief: One Day In-Person Event,"connection, expression, wellness, embodiment, sharing, ritual, workshop, healing, authentic relating, circle, shadow, wellbeing, vulnerability, depth, self development, ceremony, death, embodiment healing and wellbeing, grief, love, dying, embodied, self-connection, somatic practices, self expression, coping with change, loss, dealing with grief, healing grief, coping with grief, grief support group, grief group therapy, london, bereavement, group therapy, deep listening",2022-03-12
61409f0480d397000ccf1312,Breathwork Session (75min) Online | Create your Balance,"breathwork, wellbeing, conscious connected breathwork",2021-09-19
6141c6defe01d9000ce4592d,EDB OPEN AIR | SUN 19 SEPT | BENJAMIN TREE & ELIZA KENYON | MOVEMENT MEDICINE x ECSTATIC DANCE HYBRID SESSION + LIVE SOUND BATH,"dance, expression, movement, embodiment",2021-09-19
6141ce2651edc20011985885,Men & The Menstrual Cycle,"community, workshop, vermilion, online, conscious sexuality, consciousness, men, menstruation",2021-10-24
6142224551edc200119865a1,"Psychedelic Integration Circle with Michelle Baker-Jones, Ashleigh Murphy-Beiner and Natasha Moscovici (Members Only)","psychedelics, psychedelic therapy, integration, harm reduction, psychedelic integration, members event",2021-10-19
6143065f621b4a001100b638,Trees Talk,"psychedelic ecology, trees",2021-12-05
6143c8304c06f80011e4471a,Slow & Speed Meet,"slow dating, connection, community, vermilion, conscious sexuality, speed meet",2021-10-01
614464dfd357b2000c96c1d1,Lucid Dreaming Course: 6 Weeks and a Sleepover,"course, consciousness, lucid dream, oneirogens, dream herbs",2022-01-09
6144971cd6573c000f955a1a,"BRISTOL - Release Your Ecstatic Vibe Machine: Yoga, Laughter & Voice with Pete the Temp & Martha Allitt","meditation, yoga, embodiment, embodiment healing and wellbeing, laughter, laughter yoga",2021-10-12
61479658201dd800119bc544,BE UNSTOPPABLE,"seeds, leadership, transformation, self mastery, self leadership, seeds leadership, origin of wisdom, leaders are born, followers are made",2021-09-23
6148885a9a2dc900119c52ba,EDB OPEN AIR | SUN 26 SEPT | HANA WOLF & DOM ANTONINA,"dance, expression, movement, embodiment",2021-09-26
61488dbf9a2dc900119c530f,Recreate Your Reality: 6 Week Course,"course, healing, consciousness, laura reeves, embodied wellbeing",2021-11-08
61489a74ff5622000c675683,Nature Facilitation Training Course,"connection, movement, community, training, nature, society, consciousness, nature connection, safety, wellbeing, friendship, relationships, self development, meaningful life, traditions, health, identity",2021-09-28
61489c967e540c000c0763a3,Further Journeys in the Mastery of the Gong,"sound, meditation, creativity, wellness, community, healing, retreats, art, self, creativity and ritual",2021-10-04
6148e5c4c7791a00111e5ab2,The Hologram at Moos.Garden,,2021-09-25
6149e8b4c7791a000c1e6369,Rewilding Our Bodies: London,"meditation, dance, movement, wellness, embodiment, flow, embodied wellbeing, embodiment healing and wellbeing, london",2021-10-28
6149feb251051200110da612,Dance of the Goddess Cacao Ceremony: London,"women's circle, cacao, intimacy identity and connection, ecstatic dance, london",2021-10-17
614a3977131406000c6cf9a9,Metamodernity - A Four Week Introduction Course with Emil Ejner Friis,"course, psychedelic philosophy, philosophy, metamodern, social change, hanzi freinacht, metamoderna",2022-03-06
614b14a1c2f27c0011381630,Headless Way: Online Workshop with Richard Lang,"non-duality, consciousness, richard lang, headless way, sam harris, waking up, douglas harding",2021-11-14
614b2fa8c2f27c000c3817df,Emotion Release: Anger,"laura reeves, embodied wellbeing, trauma release, embodiment healing and wellbeing",2021-11-03
614b716d131406000c6d0416,Self Love Workshop,"embodiment, healing, laura reeves, embodiment healing and wellbeing",2021-10-07
614c14aaa5cdfa000c0c0a57,"MONEY SEEDS™ MASTERCLASS (duplicated Thu 23rd Sep 2021, 5:46am)","seeds, money, belief, wealth, money beliefs, money story, money is good, money is evil, money is energy, be right and stay poor",2021-09-29
614c76078e3d980011f3d0ed,liquid love,,2021-11-19
614d7ec7adaa3a00116465e8,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-10-18
614d7f13b14365000c70ba4e,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-10-11
614d7f84ce590e000ca6883c,Tea Ceremony & Labyrinth at St.Augustine's Tower,"ritual, consciousness, london",2021-10-12
614d8027adaa3a00116465fb,Tea Ceremony & Labyrinth at St.Augustine's Tower,"ritual, consciousness, london",2021-10-26
614dd8ce575d33000cdff74b,"MONEY SEEDS™ MASTERCLASS (duplicated Fri 24th Sep 2021, 1:55pm)","seeds, money, belief, wealth, money beliefs, money story, money is good, money is evil, money is energy, be right and stay poor",2021-09-22
614ddb26575d33000cdff780,embodied writing in relational homes –  a Social Presencing Theater based practice,,2021-11-17
614de14bce590e0011a68d54,Tarifa Breathwork Session (90min) at 7pm,"breathwork, wellbeing, conscious connected breathwork",2021-09-30
614de50eb14365000c70bfc0,Tarifa Breathwork Session (90min) at 7pm,"breathwork, wellbeing, conscious connected breathwork",2021-10-13
614df35d575d330011dff8e9,"MONEY SEEDS™ MASTERCLASS (duplicated Fri 24th Sep 2021, 3:48pm)","seeds, money, belief, wealth, money beliefs, money story, money is good, money is evil, money is energy, be right and stay poor",2021-09-22
6151a47bd59fb7000c57a2c6,Online Breathwork Session (75min) | Surrender and Trust,"breathwork, wellbeing, conscious connected breathwork",2021-10-03
6151bd2b84f6bb000c6041c6,Reignite your Activism (Cohort 1),"activism, mental health, bodywork, burnout",2021-10-06
6151d53c4f8b84001150e955,Online Breathwork Session (75min) | Reclaim your Power,"breathwork, wellbeing, conscious connected breathwork",2021-10-17
6151da7684f6bb000c6043d1,Reignite your Activism (Cohort 2),"activism, mental health, bodywork, burnout",2021-10-10
6151db0784f6bb001160444a,Reignite your Activism (Cohort 3),"activism, mental health, bodywork, burnout",2021-11-16
6151db4258b6f300119529d2,Reignite your Activism (Cohort 4),"activism, mental health, bodywork, burnout",2021-11-20
6151e5f884f6bb0011604535,"Who Are You? (duplicated Mon 27th Sep 2021, 3:40pm)","healing, consciousness, laura reeves, embodied wellbeing",2021-09-27
6152c07255117700112da35a,A clowning workshop with Tonny Trifolikom,clown,2021-10-01
6152f023ef0fa3001136c20b,CANCELLED | EDB OPEN AIR | SUN 3 OCT | MIRA KHANYA | MOVEMENT MEDICINE x ECSTATIC DANCE SESSION,"dance, expression, movement, embodiment",2021-10-03
6152f0f7c5e8ae000ce390f1,Cacao Connection Ceremony,"embodiment, healing, laura reeves, embodiment healing and wellbeing, london",2021-10-29
6152ff06c5e8ae000ce39325,Blue Lotus and Cacao Samhain Ceremony,"cacao, ceremony, embodiment healing and wellbeing",2021-10-31
615417c5ec5860000c047da9,Social Presencing Theater - Berlin Practice Session,,2021-10-12
61543189ec58600011047efa,Social Presencing Theater - Berlin Practice Session,,2021-10-26
6155a524d3ba40000c1b21ce,Cacao Connection Ceremony,"embodiment, healing, cacao, laura reeves, embodiment healing and wellbeing, ecstatic dance, london",2021-11-19
6155a609d3ba4000111b2219,Cacao Connection Ceremony,"embodiment, healing, laura reeves, embodiment healing and wellbeing",2021-12-09
6155bd43d3ba4000111b249d,What Is Flirting And How Do We Even Do It?,"community, workshop, vermilion, online, conscious sexuality, consciousness, flirting",2021-10-07
6155dc4fd3ba4000111b287d,"WORLD KIRTAN, ECSTATIC CHANTS and CACAO with RAVI FREEMAN",,2021-12-07
615730f18019b8000cc6609d,"Kundalini Yoga, Sacred Cacao and Harmonising Sound Journey","sound, kundalini, yoga, cacao, ceremony, london, ceremony and ritual",2022-09-27
615731563ac549000c517a23,ELEMENTAL RHYTHMS BRISTOL - 12TH OCT - PIXI PETE,"dance, embodiment, nature, wellbeing, embodied wellbeing",2021-10-12
6157636d8019b80011c66499,Creatures of the Wylde II,,2021-10-15
61597b943103a6000c26e7cd,The Hum of The Hive,"dance, connection, creativity, community, music, family, celebration",2021-10-23
615980173103a6000c26e80b,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-10-12
615981bb3103a6000c26e836,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-10-26
6159b7e93103a6001126eab2,EDB OPEN AIR | SUN 10 OCT | SOPHIE BOLTON | ECSTATIC DANCE x DANCING IN NATURE,"dance, expression, movement, embodiment",2021-10-10
615af5ccb0c023000c93a4e2,Awakening the Wild Woman London: Weekend Retreat,,2021-11-20
615b2071b0c023000c93a959,The Art of Lucid Dreaming: Conscious Creativity in the Liminal States,"consciousness, lucid dream, oneirogens, dream herbs, london",2021-11-27
615b225970001000119e2fee,The Shift: A Six Week Journey from Head to Heart,"meditation, course, connection, creativity, community, healing, development, embodiment healing and wellbeing",2021-11-01
615c2ec5700010000c9e3cc1,Emerge Gathering After-Gathering @Moos,,2021-10-09
615c87c5e8e1ac000c5e12ea,EDB RAVE RITUAL | FANCY DRESS HALLOWEEN PARTY | FRI 29 OCT | WITCH CLOWN & MORE,"dance, expression, movement, embodiment, ceremony, creativity and ritual, ecstatic dance, live music, soundbath, rave, djs, alcohol-free, free-form movement, barefoot, rebellious wellness, sound system culture, club culture",2021-10-29
615c9b47e8e1ac000f5e14d3,Vermilion Women's Circle,vermilion,2021-10-05
615ca23ae8e1ac000f5e15ad,Cacao Connection Ceremony,"embodiment, healing, laura reeves, embodiment healing and wellbeing, london",2021-12-09
615eddc1b3f303000c31dd66,TEST: Women in Psychedelics,,2021-10-15
615edf839fb8bc000c48afcc,TEST: Blue Lotus and Cacao Samhain Ceremony,"cacao, ceremony, embodiment healing and wellbeing",2021-10-31
615ee00ab3f303000c31de0b,TEST: Cacao Connection Ceremony,"embodiment, healing, laura reeves, embodiment healing and wellbeing, london",2021-10-29
615ee09d9fb8bc001148afa1,TEST: War on Drugs,,2021-10-15
615ee0c99fb8bc001148afbf,TEST: Psychedelics and Chronic Pain,,2021-10-29
615ee1489fb8bc001148afeb,SOUL PATH: A 6 Week Coaching Journey,,2022-02-07
615f402902cacc000c8e5525,Sacred Embers: A Journey of Reconnection,,2021-11-11
6160255e02cacc000c8e5fa4,Metamodernism Advanced Course with Emil Ejner Friis,"course, psychedelic philosophy, philosophy, social change",2022-04-10
61609bdc8dfc17000cd53abe,Psilocybin Retreat,,2021-10-30
6161a2b3e94747000c61b32f,Spiritual Beliefs of The Pagan Saxons,"culture, psychedelic history, shamanism, talks, tribe, pagans",2021-11-17
6161aa7f1d0e20000cd6a80e,Shamanism in the Modern World - A Three Week Course,"course, culture, psychedelic history, shamanism, courses",2022-01-05
616336509cd1a3000c851afb,"Slow & Speed Meet (duplicated Sun 10th Oct 2021, 6:51pm)","slow dating, connection, community, vermilion, conscious sexuality, speed meet",2021-09-15
616417969cd1a30011852642,Winter Solstice Retreat,"connection, community, nature connection, embodied healing, embodied wellbeing, retreats, embodiment healing and wellbeing, qigong, retreat",2021-12-17
61655d1031df5a000c05505d,Grief & Eros: Awakening Aliveness Through Feeling The Feelings,"ritual, community, workshop, vermilion, online, conscious sexuality, consciousness, dealing with grief, eros",2021-10-21
61656674538c91000c19971d,EDB | INDOOR SUNDAY SESSIONS | SUN 17 OCT | RICHARD BATTS,"dance, expression, movement, embodiment",2021-10-17
61658546538c910011199a08,Men's Circle: Rest,"mens work, metamodern",2021-10-27
61681c9740352a001149a4ca,Womb Alchemy: New Moon in Scorpio,"women's circle, meditation, dance, embodiment, ritual, healing, women, embodied healing, intimacy identity and connection",2021-11-04
616a9b8718327e000c7e2bc1,"EDB MICRO FEST | SUN 7 NOV | DANCE, SACRED SOUND, NATURE SPA, WORKSHOPS, KIDZ ZONE & LOTS MORE","dance, expression, movement, embodiment",2021-11-07
616b23913620a3000c0476df,Symbiosfera Sauna Experience,,2021-10-17
616b26e518327e000c7e32e1,Eigenklang x Symbiosfera Boat ride  + gathering closing Dinner,,2021-10-20
616c462c626eac000c8be641,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-11-01
616c46d376501f000c7f2044,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-11-08
616c476976501f000c7f2057,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-11-15
616c47af76501f00117f2075,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-11-22
616d4622f75f39001163c5a6,All-Night Psychedelic Gong Bath - Cancelled,"gong bath, embodiment healing and wellbeing, london",2021-12-18
616d672bf75f39000c63c896,"Self Love Workshop (duplicated Mon 18th Oct 2021, 12:23pm)","embodiment, healing, laura reeves, embodiment healing and wellbeing",2021-10-07
616d7323f75f39001163ca67,"BRISTOL - Release Your Ecstatic Vibe Machine: Yoga, Laughter & Voice with Pete the Temp & Martha Allitt (duplicated Mon 18th Oct 2021, 1:14pm)","meditation, yoga, embodiment, embodiment healing and wellbeing, laughter, laughter yoga",2021-10-13
616d7a14f75f39000c63cb05,SAFAR Breathwork,"breathwork, wim hof, meditation, mindfulness, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, london, sufi",2021-11-23
616d8960f75f39001163cd7c,Self Love Practice,"embodiment, healing, laura reeves, embodiment healing and wellbeing",2021-11-14
616ec74865d914000cf4b0cf,Sound Healing Workshop - Singing Bowls,"london, sound healing, ceremony and ritual, sound bath",2023-01-21
616ed1c4b658790011766f9a,Heal Your Food and Body Relationship,"healing, eating, eating disorders, embodied healing, self love, courses",2022-02-09
61703b1cb0c9500010d4c90c,Psychedelics & Aromatherapy,,2021-11-18
6170fd316b655a000c500654,EDB SUNDAY SESSIONS | SUN 14 NOV | PHOËNIX,"dance, expression, movement, embodiment",2021-10-24
6171c4316b655a0011501b19,Social Presencing Theater - Berlin Practice Session,,2021-11-09
6171c56074490a0011934b0b,Social Presencing Theater - Berlin Practice Session,,2021-11-23
6172824b01deb0000c75f159,"Psychedelic Integration Circle with Michelle Baker-Jones, Ashleigh Murphy-Beiner and Natasha Moscovici (Members Only)","psychedelics, integration, harm reduction, psychedelic integration, members event, psychedelic science and mental health",2021-11-16
6176c931293126000c276032,Mixed Mental Arts™: A Six Week mental resilience course with Dizraeli,,2022-01-11
6176db7683e0f0000ccbb1e2,"Embracing Grief: Holding, Sharing, Witnessing",,2021-12-20
61770d1e83e0f0000ccbb8a8,EDB SUNDAY SESSIONS | SUN 31 OCT | GAIA DRAGONFLY,"dance, expression, movement, embodiment",2021-10-31
617aa26ffe2f100011026c89,Storytelling from Life,"connection, expression, creativity, community, conversation, healing, wellbeing, friendship, self development, social, identity",2021-11-14
617bf8352bf0cb001127dbf5,Adventures with Plant Spirit Medicines: 4 Week Shamanic Journey,"course, shamanism, medicine, psychedelic ecology",2021-12-01
617bfcff2bf0cb001127dc78,The Artist Within: A Four Week Course,"meditation, course, creativity, movement, art, creativity and ritual, courses",2022-02-02
617eb1404e0d77000cb75ce3,Creatures of the Wylde III - THE NEST,,2021-11-13
617ee1654e0d77000db7604c,SAFAR Breathwork,"breathwork, wim hof, meditation, mindfulness, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, london, sufi",2021-12-08
617ee33c4e0d77000db76089,SAFAR Breathwork,"breathwork, wim hof, meditation, mindfulness, embodied healing, embodiment healing and wellbeing, conscious connected breathwork, london, sufi",2021-12-20
617f06b03ac4a8001176d074,Science Explorers KS3,"science, ks3, age 11-14",2021-11-01
617f0d3e4e0d77000cb76367,Digital Arts - Video Making,,2021-11-01
617f10183ac4a8000c76d0fe,The World and Its History - 2,"ks3, age 11-14, history, geography",2021-11-01
617f13d04e0d77000cb763f5,Literacy Adventures,"age 8-11, literacy, reading",2021-11-01
61800265140520000cf45bf8,"Dramakarma - Creative Drama Fun (duplicated Mon 1st Nov 2021, 3:06pm)","foundation, age 8-11, age 11-14, drama, age 7-13",2021-11-01
6180110f9464890010e07cba,SYNERGY - A Movement Medicine Journey,,2021-11-27
618017053a01190011e8a904,Build A Lap Dance,"dance, community, workshop, vermilion, online, conscious sexuality, consciousness, sensual",2021-11-10
618122653a01190011e8b9e7,HOUND TOR - Adventure Dance with Cacao,,2021-11-04
6181a76eaf56f4000c2d8cc9,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-11-09
6181a8afaf56f4000c2d8cfe,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-11-16
6181a8e37531100011a64af8,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-11-23
6181a9137531100011a64b0b,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-11-30
6181a9377531100011a64b18,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-12-07
6181a963af56f4000c2d8d20,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-12-14
6181a9827531100011a64b30,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-12-21
6181a9a37531100011a64b3b,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2021-12-28
6181a9c4af56f400162d8d44,Vermilion Women's Circle,"women's circle, community, vermilion, online, conscious sexuality, consciousness, sharing circle, women",2022-01-04
6181ab1caf56f400162d8d6c,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-11-08
6181abdf753110000ca64b44,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-11-16
6181abfe753110000ca64b54,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-11-30
6181acc0753110000ca64b75,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-11-22
6181acdd753110000ca64b85,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-12-14
6181ad01af56f400162d8d9e,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2022-01-03
6181ae4baf56f4000c2d8dc2,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-12-06
6181aef5af56f400162d8ddb,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-12-20
6181af55753110000ca64bc8,Vermilion Men's Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, men, men's circle",2021-12-28
6181b101af56f4000c2d8e02,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-11-09
6181b159753110000ca64c12,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-11-23
6181b18a7531100011a64c13,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-12-07
6181b1faaf56f4000c2d8e23,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2021-12-21
6181b218753110000ca64c2b,Vermilion Non Binary Circle,"community, vermilion, online, conscious sexuality, consciousness, sharing circle, non-binary, gender queer, gender non conforming",2022-01-04
6181bf577652e9000cb759d5,Reconnexion and NPS Medicinewise Present Medicating Normal-The Film,,2021-11-17
6182ba336a7a7c001194ea6c,Rewilding Our Bodies: London,"meditation, dance, movement, wellness, embodiment, flow, embodied wellbeing, embodiment healing and wellbeing, london",2021-12-10
6183e9a32024b2000cfbaee5,Shadow Side of Psychedelic Therapy,,2021-12-07
61843a7c0ccf87000ca3a599,Embracing Grief for People of Colour,,2021-12-12
618554de94526800112dd0f7,Sex Club: Weekend Retreat London I,"connection, conversation, intimacy, relating, sexclub, retreat, london",2022-02-26
618901751c232600116ecf92,Global Philosophy,"meditation, connection, community, mindfulness, wellbeing, culture, self development, ceremony, identity, spirituality",2022-03-07
618913c0e7ccfc000c3baa56,Blue Lotus and Cacao Ceremony,"cacao, ceremony, ceremony and ritual",2021-12-12
6189222c3e989a000cf853d1,The Womb Cave: New Moon in Sagittarius,"women's circle, meditation, dance, embodiment, ritual, healing, women, intimacy identity and connection",2021-12-03
6189241ee7ccfc00113bac1f,Ruth White Yoga Retreat,"meditation, yoga, expression, community, mindfulness, self development, social, health, courses",2022-09-09
6189268e3e989a000cf85487,Documenting the Psychedelic Renaissance - Panel Discussion & Exclusive Film Preview,"mainstreaming psychedelics, psychedelic research, psychedelic science, psychedelic science and mental health",2022-01-24
618926c13e989a0011f854a6,A Wild Soul Woman™,"connection, community, online, safety, wellbeing, medical, self, health, group",2022-02-10
61892b93e7ccfc00113bad24,BRISTOL - Alchemising Trauma: Exploring Trauma-Release Techniques & Integration with Dominique Antonina & Martha Allitt,"meditation, embodiment, healing, trauma release, embodiment healing and wellbeing",2021-12-10
618a2d45e7ccfc00113bbb0b,EDB SUNDAY SESSIONS | SUN 14 NOV | PHOËNIX & WILD ECHO SOUND,"dance, expression, movement, embodiment",2021-11-14
618a8d282afdbc000c7717a5,Shamanic Dreaming Circle: Exploring The Sound of our Ancient Past,"music, culture, ceremony, shamanism, london, ceremony and ritual",2021-12-17
618ab48052ccd7000cc1cad8,Spontaneous Spiritual Awakenings - Jessica Corneille & David Luke,"meditation, neuroscience, consciousness, perception, self, spirituality, awakening",2021-12-08
618bd7c652ccd7000cc1dd0a,A Farewell to Screen Addictions - A Four Week Course,"course, technology",2022-01-10
618d034cfc089f00114e5bf8,"EDB MEDICINA | SAT 27 NOV | ADRIAN FREEDMAN, AYLA SCHAFER, ASHA McCARTHY & MORE","community, ceremony, singing, sound healing, soundbath, alcohol-free, barefoot, sacred sound, medicine music, family friendly",2021-11-27
618d0aecfc089f000c4e5d0d,Earth Rhythms: Winter Solstice,,2021-12-20
618e8b177f77be000caf4139,Serpent Dance of the Womb,"dance, creativity, embodiment, ritual, embodied healing, intimacy identity and connection",2021-12-16
619129de1e9bc6001163bafd,Womb Alchemy: 6 Week Course,"breathwork, women's circle, meditation, course, dance, intimacy identity and connection",2022-01-27
61915b631e9bc6001163be7b,Cha Dao Tea Ceremony,"meditation, ritual, ceremony, london, ceremony and ritual",2023-01-19
6191954914bfc1000cb0056d,Headless Way: Online Workshop with Richard Lang,"non-duality, consciousness, richard lang, headless way, sam harris, waking up, douglas harding",2022-01-16
61925b468f604d0011046fb7,Psychedelic Gong Bath (Round Chapel),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-12-07
619279158f604d00110472b0,Shroomshop London 7th December,"mushrooms, shroomshops, workshop, psychedelic ecology, london, london event",2021-12-07
6192799c8f604d00110472d1,Intimate Sacred Hapé Ceremony,"ceremony, creativity and ritual",2021-12-16
6192bb0ae04320000c7b60dd,"Connect - Movement, Touch, Soul","connection, mindfulness, embodied healing, intimacy identity and connection, london",2021-12-11
6193b18e74fe2b0011e1a674,Psychedelic Gong Bath (Covent Garden),"gong bath, embodiment healing and wellbeing, london, sound healing",2021-12-14
6193b41b74fe2b0011e1a6f3,Psychedelic Gong Bath (Round Chapel) - Winter Solstice Special,"gong bath, embodiment healing and wellbeing, london, sound healing",2021-12-20
6193f00ee04320000f7b7cd8,EDB SUNDAY SESSIONS | SUN 21 NOV | OSARA SOUND,"dance, expression, movement, embodiment",2021-11-21
61943d9f1ec0d7000c5206bf,Vermilion Tantric Temple Night,"community, vermilion, conscious sexuality, temple, tantra",2021-12-10
61943dd3c00206001179dcc1,Come Play with Rope,"connection, community, vermilion, conscious sexuality, rope, shibari",2022-02-26
